term_str,n,tfidf,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
romantic,2.085714285714286,0.00023670649910609268,0.0,0.00023670649910609268,0.0,0.0,0.00023670649910609268,0.0,0.0,0.00023670649910609268,0.00023670649910609268
romp,1.5714285714285714,0.0002831698086825755,0.0,0.0,0.0,0.0,0.0002831698086825755,0.0,0.0,0.0,0.0002831698086825755
rook,1.0769230769230769,0.0001233134875005769,0.0001233134875005769,0.0,0.0001233134875005769,0.0,0.0,0.0,0.0,0.0,-0.0001233134875005769
rooted,2.2142857142857144,0.0002730067747707482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002730067747707482,0.0002730067747707482
rot,3.372093023255814,0.00019123680707417012,0.0,0.0,0.00019123680707417012,0.00019123680707417012,0.0,0.00019123680707417012,0.0,0.0,-0.00019123680707417012
rotting,1.875,0.00019246430762716822,0.0,0.0,0.00019246430762716822,0.0,0.0,0.0,0.0,0.0,-0.00019246430762716822
routine,2.7142857142857144,0.00026252996876210066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026252996876210066,0.00026252996876210066
row,6.752688172043011,0.00042782741206139416,0.00042782741206139416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042782741206139416
rubbish,1.7142857142857142,0.00018316715694860464,0.0,0.0,0.00018316715694860464,0.0,0.0,0.0,0.0,0.0,-0.00018316715694860464
rubble,1.619047619047619,0.00014945474649003646,0.0,0.0,0.0,0.00014945474649003646,0.0,0.00014945474649003646,0.0,0.0,-0.00014945474649003646
ruin,2.3098591549295775,0.00019698661571666064,0.0,0.0,0.0,0.00019698661571666064,0.0,0.00019698661571666064,0.0,0.0,-0.00019698661571666064
ruined,1.8604651162790697,0.00014509044351433003,0.00014509044351433003,0.0,0.00014509044351433003,0.00014509044351433003,0.0,0.00014509044351433003,0.0,0.0,-0.00014509044351433003
rule,5.282608695652174,0.0004146576998859682,0.0,0.0,0.0,0.0004146576998859682,0.0,0.0,0.0,0.0004146576998859682,0.0
rumor,1.9523809523809523,0.00017144077916776064,0.0,0.0,0.0,0.0,0.0,0.00017144077916776064,0.0,0.0,-0.00017144077916776064
runaway,3.4482758620689653,0.00024142696321839517,0.0,0.0,0.0,0.0,0.0,0.00024142696321839517,0.0,0.0,-0.00024142696321839517
rupture,1.3636363636363635,0.0001592622175575705,0.0,0.0,0.0,0.0001592622175575705,0.0,0.0001592622175575705,0.0001592622175575705,0.0,-0.0001592622175575705
ruthless,4.075757575757576,0.00045484619275515143,0.00045484619275515143,0.0,0.00045484619275515143,0.00045484619275515143,0.0,0.0,0.0,0.0,-0.00045484619275515143
saber,1.0,0.0001311401350461004,0.0001311401350461004,0.0,0.0,0.0001311401350461004,0.0,0.0,0.0,0.0,-0.0001311401350461004
sabotage,2.238095238095238,0.0002533761505426258,0.0002533761505426258,0.0,0.0002533761505426258,0.0002533761505426258,0.0,0.0002533761505426258,0.0002533761505426258,0.0,-0.0002533761505426258
sacrifices,3.1818181818181817,0.00021946818795541532,0.0,0.0,0.00021946818795541532,0.00021946818795541532,0.0,0.00021946818795541532,0.0,0.0,-0.00021946818795541532
sadly,1.35,0.0001747105685357758,0.0,0.0,0.0,0.0,0.0,0.0001747105685357758,0.0,0.0,-0.0001747105685357758
sadness,2.25,0.0002562995986851753,0.0,0.0,0.0,0.0,0.0,0.0002562995986851753,0.0,0.0002562995986851753,-0.0002562995986851753
safe,12.175925925925926,0.0005327595402298176,0.0,0.0,0.0,0.0,0.0005327595402298176,0.0,0.0,0.0005327595402298176,0.0005327595402298176
safeguard,2.75,0.00028017140683194455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028017140683194455,0.00028017140683194455
sag,1.8823529411764706,0.00015110176101842019,0.0,0.0,0.0,0.00015110176101842019,0.0,0.0,0.0,0.0,-0.00015110176101842019
sage,1.6666666666666667,0.00020516977657516358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020516977657516358,0.00020516977657516358
saint,3.7974683544303796,0.0002743507990088089,0.0,0.0002743507990088089,0.0,0.0,0.0002743507990088089,0.0,0.0002743507990088089,0.0002743507990088089,0.0002743507990088089
salary,1.6545454545454545,0.00014408899783180474,0.0,0.00014408899783180474,0.0,0.0,0.00014408899783180474,0.0,0.0,0.00014408899783180474,0.00014408899783180474
salute,3.3815789473684212,0.00023119196803481133,0.0,0.0,0.0,0.0,0.00023119196803481133,0.0,0.0,0.0,0.00023119196803481133
salvation,1.1875,0.00014431874948172695,0.0,0.00014431874948172695,0.0,0.0,0.00014431874948172695,0.0,0.0,0.00014431874948172695,0.00014431874948172695
samurai,1.8333333333333333,0.0001699587666661727,0.0,0.0,0.0,0.0001699587666661727,0.0,0.0,0.0,0.0,0.0001699587666661727
sanctify,1.5,0.00019703464901715072,0.0,0.00019703464901715072,0.0,0.0,0.00019703464901715072,0.00019703464901715072,0.00019703464901715072,0.00019703464901715072,0.00019703464901715072
sanctuary,2.3333333333333335,0.00028180085155564964,0.0,0.00028180085155564964,0.0,0.0,0.00028180085155564964,0.0,0.0,0.00028180085155564964,0.00028180085155564964
sap,2.1333333333333333,0.00026075741889706555,0.0,0.0,0.0,0.0,0.0,0.00026075741889706555,0.0,0.0,-0.00026075741889706555
sarcasm,1.2,0.0001573799441627673,0.0001573799441627673,0.0,0.0001573799441627673,0.0,0.0,0.0001573799441627673,0.0,0.0,-0.0001573799441627673
satanic,2.1666666666666665,0.00018061353426542412,0.00018061353426542412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018061353426542412
satisfied,2.517857142857143,0.00023878627140717275,0.0,0.0,0.0,0.0,0.00023878627140717275,0.0,0.0,0.0,0.00023878627140717275
saturated,1.25,0.0001346755859558953,0.0,0.0,0.0001346755859558953,0.0,0.0,0.0,0.0,0.0,-0.0001346755859558953
savage,8.25531914893617,0.0005365462231617828,0.0005365462231617828,0.0,0.0,0.0005365462231617828,0.0,0.0,0.0,0.0,-0.0005365462231617828
savagery,1.25,0.00016497944338058653,0.00016497944338058653,0.0,0.0,0.00016497944338058653,0.0,0.0,0.0,0.0,-0.00016497944338058653
save,14.300884955752212,0.0006911676322504766,0.0,0.0,0.0,0.0,0.0006911676322504766,0.0,0.0,0.0006911676322504766,0.0006911676322504766
savor,1.7619047619047619,0.0002030065916387491,0.0,0.0002030065916387491,0.0002030065916387491,0.0,0.0002030065916387491,0.0002030065916387491,0.0,0.0002030065916387491,0.0002030065916387491
scaffold,1.0,0.00013797937199715065,0.0,0.0,0.0,0.00013797937199715065,0.0,0.0,0.0,0.0,-0.00013797937199715065
scalpel,2.0,0.00026986313662193855,0.0,0.0,0.0,0.00026986313662193855,0.0,0.0,0.0,0.0,-0.00026986313662193855
scandal,1.34375,0.00016517911816127723,0.0,0.0,0.0,0.00016517911816127723,0.0,0.0,0.0,0.0,-0.00016517911816127723
scandalous,3.42,0.0002779564047743907,0.0002779564047743907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002779564047743907
scapegoat,1.2222222222222223,0.00011299496607054329,0.00011299496607054329,0.0,0.0,0.00011299496607054329,0.0,0.0,0.0,0.0,-0.00011299496607054329
scar,2.6363636363636362,0.0003133389253248468,0.0003133389253248468,0.0,0.0003133389253248468,0.0003133389253248468,0.0,0.0003133389253248468,0.0,0.0,-0.0003133389253248468
scarce,1.25,0.00015580662391885195,0.0,0.0,0.0,0.00015580662391885195,0.0,0.00015580662391885195,0.0,0.0,-0.00015580662391885195
scarcity,1.0,6.6079951745123e-05,6.6079951745123e-05,0.0,0.0,6.6079951745123e-05,0.0,6.6079951745123e-05,0.0,0.0,-6.6079951745123e-05
scare,2.2903225806451615,0.00017299983065641858,0.00017299983065641858,0.00017299983065641858,0.0,0.00017299983065641858,0.0,0.0,0.00017299983065641858,0.0,-0.00017299983065641858
scarecrow,9.7,0.0005639677064698072,0.0,0.0,0.0,0.0005639677064698072,0.0,0.0,0.0,0.0,0.0
schism,2.0,0.00044386008625200795,0.00044386008625200795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044386008625200795
schizophrenia,1.0,6.95701989604864e-05,6.95701989604864e-05,0.0,6.95701989604864e-05,6.95701989604864e-05,0.0,6.95701989604864e-05,0.0,0.0,-6.95701989604864e-05
scholarship,1.625,0.0001139154723685938,0.0,0.0,0.0,0.0,0.0001139154723685938,0.0,0.0,0.0,0.0001139154723685938
scientific,2.0,0.0002174678793002455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002174678793002455,0.0002174678793002455
scientist,1.896551724137931,0.0002087976314072022,0.0,0.0002087976314072022,0.0,0.0,0.0,0.0,0.0,0.0002087976314072022,0.0002087976314072022
scold,1.6363636363636365,0.0001357758342893507,0.0001357758342893507,0.0,0.0001357758342893507,0.0001357758342893507,0.0,0.0001357758342893507,0.0,0.0,-0.0001357758342893507
scolding,1.0,8.318186647624797e-05,8.318186647624797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.318186647624797e-05
scorching,1.375,0.00013923576894764363,0.00013923576894764363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013923576894764363
score,4.451612903225806,0.0002942373938455134,0.0,0.0002942373938455134,0.0,0.0,0.0002942373938455134,0.0,0.0002942373938455134,0.0,0.0002942373938455134
scorn,1.3,0.0001769320019535189,0.0001769320019535189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001769320019535189
scorpion,1.1818181818181819,0.00010555736846020258,0.00010555736846020258,0.0,0.00010555736846020258,0.00010555736846020258,0.0,0.0,0.00010555736846020258,0.0,-0.00010555736846020258
scoundrel,1.6666666666666667,0.00023988274004454734,0.00023988274004454734,0.0,0.00023988274004454734,0.00023988274004454734,0.0,0.0,0.0,0.00023988274004454734,-0.00023988274004454734
scream,7.571428571428571,0.00043867847995842084,0.00043867847995842084,0.0,0.00043867847995842084,0.00043867847995842084,0.0,0.0,0.00043867847995842084,0.0,-0.00043867847995842084
screaming,6.402061855670103,0.0003552443044607312,0.0003552443044607312,0.0,0.0003552443044607312,0.0003552443044607312,0.0,0.0,0.0,0.0,-0.0003552443044607312
screech,1.3125,0.0001475213924472012,0.0,0.0,0.0,0.0001475213924472012,0.0,0.0,0.0001475213924472012,0.0,-0.0001475213924472012
screwed,3.310344827586207,0.00021403317337266312,0.00021403317337266312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021403317337266312
scrimmage,1.434782608695652,0.00012889238820186215,0.0,0.0,0.0,0.0,0.0,0.0,0.00012889238820186215,0.0,-0.00012889238820186215
scrub,1.8461538461538463,0.0001619347324691361,0.0,0.0,0.0001619347324691361,0.0,0.0,0.0,0.0,0.0,-0.0001619347324691361
scrutinize,1.2222222222222223,0.00012281974800928703,0.0,0.00012281974800928703,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012281974800928703
scum,1.3333333333333333,0.00019569861772079637,0.0,0.0,0.00019569861772079637,0.0,0.0,0.0,0.0,0.0,-0.00019569861772079637
seal,3.359375,0.00021374218582123871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021374218582123871,0.00021374218582123871
secluded,1.4285714285714286,0.00010937106804028245,0.0,0.0,0.0,0.0,0.0,0.00010937106804028245,0.0,0.0,-0.00010937106804028245
seclusion,1.0,0.0001423186436101215,0.0,0.0,0.0,0.0001423186436101215,0.0,0.0,0.0,0.0,0.0
secrecy,1.8,0.00017966534511881473,0.0,0.0,0.0,0.0,0.0,0.0,0.00017966534511881473,0.00017966534511881473,0.0
segregate,1.0,0.00010645621108613319,0.00010645621108613319,0.0,0.00010645621108613319,0.0,0.0,0.00010645621108613319,0.0,0.0,-0.00010645621108613319
seize,3.272727272727273,0.00026701209588221835,0.0,0.0,0.0,0.00026701209588221835,0.0,0.0,0.0,0.0,-0.00026701209588221835
selfish,2.9661016949152543,0.00032976773204374476,0.00032976773204374476,0.0,0.00032976773204374476,0.0,0.0,0.0,0.0,0.0,-0.00032976773204374476
senile,1.411764705882353,0.00011670746181793431,0.0,0.0,0.0,0.00011670746181793431,0.0,0.00011670746181793431,0.0,0.0,-0.00011670746181793431
seniority,1.3333333333333333,0.0001407505119662235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001407505119662235,0.0001407505119662235
sensational,1.2222222222222223,0.00020216267114293312,0.0,0.0,0.0,0.0,0.00020216267114293312,0.0,0.0,0.0,0.00020216267114293312
senseless,1.7096774193548387,0.00014191962136684514,0.00014191962136684514,0.0,0.00014191962136684514,0.00014191962136684514,0.0,0.00014191962136684514,0.00014191962136684514,0.0,-0.00014191962136684514
sensual,12.0,0.001516036764836976,0.0,0.001516036764836976,0.0,0.0,0.001516036764836976,0.0,0.001516036764836976,0.001516036764836976,0.0
sensuality,1.0,0.0003397176384480809,0.0,0.0003397176384480809,0.0,0.0,0.0003397176384480809,0.0,0.0,0.0,0.0003397176384480809
sensuous,1.0,0.00032345866583012155,0.0,0.0,0.0,0.0,0.00032345866583012155,0.0,0.0,0.0,0.00032345866583012155
sentence,3.6625,0.00022937910598502923,0.00022937910598502923,0.00022937910598502923,0.00022937910598502923,0.00022937910598502923,0.0,0.00022937910598502923,0.0,0.0,-0.00022937910598502923
sentinel,1.0,0.00015395583395076933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015395583395076933,0.00015395583395076933
sepsis,1.0,0.00013681228038856576,0.0,0.0,0.0,0.00013681228038856576,0.0,0.00013681228038856576,0.0,0.0,-0.00013681228038856576
septic,1.8,0.0001552406243411541,0.0,0.0,0.0001552406243411541,0.0,0.0,0.0,0.0,0.0,-0.0001552406243411541
serene,2.090909090909091,0.0002452033676902689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002452033676902689,-0.0002452033676902689
serenity,1.6666666666666667,0.00020982850209296091,0.0,0.00020982850209296091,0.0,0.0,0.00020982850209296091,0.0,0.0,0.00020982850209296091,0.00020982850209296091
seriousness,1.3333333333333333,0.00018972681391946108,0.0,0.0,0.0,0.00018972681391946108,0.0,0.00018972681391946108,0.0,0.0,0.0
sermon,3.088235294117647,0.0003295685619210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003295685619210284,0.0003295685619210284
serpent,1.7391304347826086,0.0001609913162851073,0.0,0.0,0.0001609913162851073,0.0001609913162851073,0.0,0.0,0.0,0.0,-0.0001609913162851073
servant,1.5,0.0001325446604284554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001325446604284554,-0.0001325446604284554
serve,7.679611650485437,0.0004016967719933439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004016967719933439,-0.0004016967719933439
servile,1.0,0.0002805672735132677,0.0,0.0,0.0002805672735132677,0.0002805672735132677,0.0,0.0002805672735132677,0.0,0.0,-0.0002805672735132677
setback,3.5384615384615383,0.00023472569645836475,0.0,0.0,0.0,0.0,0.0,0.00023472569645836475,0.0,0.0,-0.00023472569645836475
sewage,1.125,0.00011627346172759316,0.0,0.0,0.00011627346172759316,0.0,0.0,0.0,0.0,0.0,-0.00011627346172759316
sewerage,1.0,7.394967476549541e-05,0.0,0.0,7.394967476549541e-05,0.0,0.0,0.0,0.0,0.0,-7.394967476549541e-05
sex,17.57391304347826,0.0008109101692432282,0.0,0.0008109101692432282,0.0,0.0,0.0008109101692432282,0.0,0.0,0.0008109101692432282,0.0008109101692432282
shabby,1.6,0.00016710625047962048,0.0,0.0,0.00016710625047962048,0.0,0.0,0.0,0.0,0.0,-0.00016710625047962048
shack,2.0,0.00017685725445513862,0.0,0.0,0.00017685725445513862,0.0,0.0,0.00017685725445513862,0.0,0.0,-0.00017685725445513862
shackle,1.2307692307692308,0.00014020373126964901,0.00014020373126964901,0.00014020373126964901,0.00014020373126964901,0.00014020373126964901,0.0,0.00014020373126964901,0.0,0.0,-0.00014020373126964901
shady,8.013513513513514,0.0003496441700116213,0.0,0.0,0.0,0.0003496441700116213,0.0,0.0,0.0,0.0,-0.0003496441700116213
shaking,2.7051282051282053,0.00020415338313853747,0.0,0.0,0.0,0.00020415338313853747,0.0,0.0,0.0,0.0,-0.00020415338313853747
shaky,1.24,0.00016874082183127216,0.00016874082183127216,0.00016874082183127216,0.0,0.00016874082183127216,0.0,0.0,0.0,0.0,-0.00016874082183127216
sham,2.0,0.0003272599379147747,0.0003272599379147747,0.0,0.0003272599379147747,0.0,0.0,0.0,0.0,0.0,-0.0003272599379147747
shame,6.941747572815534,0.0004102284795003539,0.0,0.0,0.0004102284795003539,0.0004102284795003539,0.0,0.0004102284795003539,0.0,0.0,-0.0004102284795003539
shameful,1.4,0.0002969126997762738,0.0,0.0,0.0,0.0,0.0,0.0002969126997762738,0.0,0.0,-0.0002969126997762738
shameless,1.5,0.00014382052889708118,0.0,0.0,0.00014382052889708118,0.0,0.0,0.0,0.0,0.0,-0.00014382052889708118
shanghai,18.0,0.002072653328854922,0.0,0.0,0.002072653328854922,0.002072653328854922,0.0,0.0,0.0,0.0,-0.002072653328854922
share,5.141414141414141,0.0002989963076025047,0.0,0.0002989963076025047,0.0,0.0,0.0002989963076025047,0.0,0.0,0.0002989963076025047,0.0002989963076025047
sharpen,1.5294117647058822,0.00014926615562833135,0.00014926615562833135,0.00014926615562833135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shatter,1.853658536585366,0.0001679040275918027,0.0001679040275918027,0.0,0.0,0.0001679040275918027,0.0,0.0001679040275918027,0.0001679040275918027,0.0,-0.0001679040275918027
shattered,1.4166666666666667,0.0001302391047632992,0.0,0.0,0.0,0.0,0.0,0.0001302391047632992,0.0,0.0,-0.0001302391047632992
shell,7.588785046728972,0.0004325440458706045,0.0004325440458706045,0.0,0.0,0.0004325440458706045,0.0,0.0004325440458706045,0.0004325440458706045,0.0,-0.0004325440458706045
shelter,2.2325581395348837,0.0002062047961070235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002062047961070235,0.0002062047961070235
shepherd,1.5625,0.00021399561347996935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021399561347996935,0.00021399561347996935
shining,4.714285714285714,0.00028761525672155305,0.0,0.00028761525672155305,0.0,0.0,0.00028761525672155305,0.0,0.0,0.0,0.00028761525672155305
shipwreck,1.0,0.0001590164861883924,0.0,0.0,0.0,0.0001590164861883924,0.0,0.0001590164861883924,0.0,0.0,-0.0001590164861883924
shiver,1.46875,0.00012016233943414474,0.00012016233943414474,0.00012016233943414474,0.0,0.00012016233943414474,0.0,0.00012016233943414474,0.0,0.0,-0.00012016233943414474
shock,3.825,0.0003139908142459118,0.0003139908142459118,0.0,0.0,0.0003139908142459118,0.0,0.0,0.0003139908142459118,0.0,-0.0003139908142459118
shoddy,1.0,0.000156589230858294,0.000156589230858294,0.0,0.000156589230858294,0.0,0.0,0.0,0.0,0.0,-0.000156589230858294
shoot,34.52173913043478,0.0010236931638919655,0.0010236931638919655,0.0,0.0,0.0010236931638919655,0.0,0.0,0.0,0.0,-0.0010236931638919655
shooting,5.25,0.0002904405658367842,0.0002904405658367842,0.0,0.0,0.0002904405658367842,0.0,0.0,0.0,0.0,-0.0002904405658367842
shoplifting,1.0,0.00024118319416217826,0.00024118319416217826,0.0,0.00024118319416217826,0.0,0.0,0.0,0.0,0.0,-0.00024118319416217826
shopping,4.265822784810126,0.00026245744908363195,0.0,0.00026245744908363195,0.0,0.0,0.00026245744908363195,0.0,0.00026245744908363195,0.00026245744908363195,0.00026245744908363195
shortage,1.2727272727272727,0.00011393286310237861,0.00011393286310237861,0.0,0.0,0.00011393286310237861,0.0,0.00011393286310237861,0.0,0.0,-0.00011393286310237861
shot,35.40869565217391,0.0010571113803270347,0.0010571113803270347,0.0,0.0,0.0010571113803270347,0.0,0.0010571113803270347,0.0010571113803270347,0.0,-0.0010571113803270347
shoulder,5.2,0.00029039459328097396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029039459328097396,0.00029039459328097396
shout,10.472727272727273,0.0005612814911023815,0.0005612814911023815,0.0,0.0,0.0,0.0,0.0,0.0005612814911023815,0.0,0.0
shove,2.260869565217391,0.00020220533515739636,0.00020220533515739636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020220533515739636
shriek,2.0,0.0003367573061752838,0.0003367573061752838,0.0,0.0,0.0003367573061752838,0.0,0.0003367573061752838,0.0003367573061752838,0.0,-0.0003367573061752838
shrink,1.7666666666666666,0.00015929657876925015,0.0,0.0,0.0,0.00015929657876925015,0.0,0.00015929657876925015,0.0,0.0,-0.00015929657876925015
shudder,1.0,0.0002455512626826314,0.0,0.0,0.0,0.0002455512626826314,0.0,0.0,0.0,0.0,-0.0002455512626826314
shun,1.1111111111111112,0.00019488046041254628,0.00019488046041254628,0.0,0.00019488046041254628,0.0,0.0,0.00019488046041254628,0.0,0.0,-0.00019488046041254628
sick,20.06140350877193,0.0007240534802831122,0.0,0.0,0.0007240534802831122,0.0,0.0,0.0007240534802831122,0.0,0.0,-0.0007240534802831122
sickening,1.6923076923076923,0.00015298613533015225,0.00015298613533015225,0.0,0.00015298613533015225,0.00015298613533015225,0.0,0.00015298613533015225,0.0,0.0,-0.00015298613533015225
sickly,1.4545454545454546,0.00019253107556785679,0.0,0.0,0.00019253107556785679,0.0,0.0,0.00019253107556785679,0.0,0.0,-0.00019253107556785679
sickness,2.2790697674418605,0.00017131858007729002,0.0,0.0,0.00017131858007729002,0.00017131858007729002,0.0,0.00017131858007729002,0.0,0.0,-0.00017131858007729002
silly,5.0,0.0003198739326554732,0.0,0.0,0.0,0.0,0.0003198739326554732,0.0,0.0,0.0,-0.0003198739326554732
simmer,3.4285714285714284,0.0003913199392395583,0.0003913199392395583,0.0003913199392395583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simplify,1.4,0.00021639086980397402,0.0,0.00021639086980397402,0.0,0.0,0.00021639086980397402,0.0,0.00021639086980397402,0.00021639086980397402,0.00021639086980397402
sin,5.3936170212765955,0.00033228710286943943,0.00033228710286943943,0.0,0.00033228710286943943,0.00033228710286943943,0.0,0.00033228710286943943,0.0,0.0,-0.00033228710286943943
sincere,2.108108108108108,0.00019789312140421395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019789312140421395,0.00019789312140421395
sinful,1.9230769230769231,0.00022541519526806658,0.00022541519526806658,0.0,0.00022541519526806658,0.00022541519526806658,0.0,0.00022541519526806658,0.0,0.0,-0.00022541519526806658
sing,14.008695652173913,0.000698365730347867,0.0,0.000698365730347867,0.0,0.0,0.000698365730347867,0.000698365730347867,0.0,0.000698365730347867,0.000698365730347867
sinister,2.2758620689655173,0.0001916615603595275,0.0001916615603595275,0.0,0.0001916615603595275,0.0001916615603595275,0.0,0.0,0.0,0.0,-0.0001916615603595275
sinner,2.981132075471698,0.00023004253922878238,0.00023004253922878238,0.0,0.00023004253922878238,0.00023004253922878238,0.0,0.00023004253922878238,0.0,0.0,-0.00023004253922878238
sinning,1.6896551724137931,0.00017235793700491286,0.0,0.0,0.00017235793700491286,0.0,0.0,0.0,0.0,0.0,-0.00017235793700491286
sir,6.604651162790698,0.0003971319476828408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003971319476828408,0.0003971319476828408
siren,1.2777777777777777,0.00013812851571903587,0.0,0.0,0.0,0.00013812851571903587,0.0,0.0,0.0,0.0,-0.00013812851571903587
skewed,1.3333333333333333,0.00011141353793432352,0.00011141353793432352,0.00011141353793432352,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011141353793432352
skid,1.9375,0.0002162465441559877,0.0002162465441559877,0.0,0.0,0.0002162465441559877,0.0,0.0002162465441559877,0.0,0.0,-0.0002162465441559877
skillful,1.0,0.00016291608835508327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016291608835508327,0.00016291608835508327
skirmish,1.0,0.00022018842481536907,0.00022018842481536907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022018842481536907
slam,3.688888888888889,0.00028321321393349726,0.00028321321393349726,0.0,0.0,0.00028321321393349726,0.0,0.0,0.00028321321393349726,0.0,-0.00028321321393349726
slander,1.2105263157894737,0.00014841662560818316,0.00014841662560818316,0.0,0.00014841662560818316,0.0,0.0,0.0,0.0,0.0,-0.00014841662560818316
slap,7.118811881188119,0.0003926253874969363,0.0003926253874969363,0.0,0.0,0.0,0.0,0.0,0.0003926253874969363,0.0,-0.0003926253874969363
slaughter,4.447761194029851,0.000376212926310432,0.000376212926310432,0.0,0.000376212926310432,0.000376212926310432,0.0,0.000376212926310432,0.000376212926310432,0.0,-0.000376212926310432
slaughterhouse,5.666666666666667,0.0003604856652681456,0.0003604856652681456,0.0,0.0003604856652681456,0.0003604856652681456,0.0,0.0003604856652681456,0.0,0.0,-0.0003604856652681456
slaughtering,1.0,0.0001215752311431212,0.0001215752311431212,0.0,0.0001215752311431212,0.0001215752311431212,0.0,0.0001215752311431212,0.0001215752311431212,0.0,-0.0001215752311431212
slave,4.821052631578947,0.00032578461525307995,0.00032578461525307995,0.0,0.0,0.00032578461525307995,0.0,0.00032578461525307995,0.0,0.0,-0.00032578461525307995
slavery,2.5405405405405403,0.00024113060055157057,0.00024113060055157057,0.0,0.00024113060055157057,0.00024113060055157057,0.0,0.00024113060055157057,0.0,0.0,-0.00024113060055157057
slay,3.9577464788732395,0.00027431830839634905,0.00027431830839634905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027431830839634905
slayer,1.4210526315789473,0.0001581158385192131,0.0001581158385192131,0.0,0.0001581158385192131,0.0001581158385192131,0.0,0.0001581158385192131,0.0001581158385192131,0.0,-0.0001581158385192131
slimy,2.5555555555555554,0.0002364782676194329,0.0,0.0,0.0002364782676194329,0.0,0.0,0.0,0.0,0.0,-0.0002364782676194329
slip,5.767857142857143,0.0003513550057708379,0.0,0.0,0.0,0.0,0.0,0.0,0.0003513550057708379,0.0,-0.0003513550057708379
slop,2.0,0.0001823671234029074,0.0,0.0,0.0001823671234029074,0.0,0.0,0.0,0.0,0.0,-0.0001823671234029074
sloppy,3.367088607594937,0.00022543740440306316,0.0,0.0,0.00022543740440306316,0.0,0.0,0.0,0.0,0.0,-0.00022543740440306316
sloth,1.0,8.689535705648846e-05,0.0,0.0,8.689535705648846e-05,0.0,0.0,0.0,0.0,0.0,-8.689535705648846e-05
sludge,1.0,0.000253972935491993,0.0,0.0,0.000253972935491993,0.0,0.0,0.0,0.0,0.0,-0.000253972935491993
slug,4.586206896551724,0.00025099364067055906,0.0,0.0,0.00025099364067055906,0.0,0.0,0.0,0.0,0.0,-0.00025099364067055906
sluggish,1.375,0.00015023302494911433,0.0,0.0,0.0,0.0,0.0,0.00015023302494911433,0.0,0.0,-0.00015023302494911433
slum,2.04,0.0001686232809173402,0.0,0.0,0.0001686232809173402,0.0,0.0,0.0,0.0,0.0,-0.0001686232809173402
slump,3.4411764705882355,0.0002951185472577782,0.0,0.0,0.0,0.0,0.0,0.0002951185472577782,0.0,0.0,-0.0002951185472577782
slur,1.2,0.00015397588564195446,0.00015397588564195446,0.0,0.00015397588564195446,0.0,0.0,0.00015397588564195446,0.0,0.0,-0.00015397588564195446
slush,1.5555555555555556,0.00018491278615363196,0.0,0.0,0.00018491278615363196,0.0,0.0,0.0,0.00018491278615363196,0.0,-0.00018491278615363196
slut,3.7916666666666665,0.00024111116076164625,0.00024111116076164625,0.0,0.00024111116076164625,0.0,0.0,0.0,0.0,0.0,-0.00024111116076164625
sly,1.8928571428571428,0.0002478349498493166,0.0002478349498493166,0.0,0.0002478349498493166,0.0002478349498493166,0.0,0.0,0.0,0.0,-0.0002478349498493166
smack,6.26,0.00037296860511727947,0.00037296860511727947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037296860511727947
